customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
GUEST-100591,unknown,unknown,unknown,unknown,guest,"34091 larson track, west petertown, tn 51334","34091 larson track, west petertown, tn 51334",,,vlyons@example.com,False,False,"",True
GUEST-100592,unknown,unknown,unknown,unknown,guest,"psc 1686, box 8109, apo ap 30908","psc 1686, box 8109, apo ap 30908",,,ppeters@example.net,False,False,"",True
GUEST-100593,unknown,unknown,unknown,unknown,guest,"unit 0994 box 3780, dpo ap 70502","unit 0994 box 3780, dpo ap 70502",,,larrygriffin@example.com,False,False,"",True
GUEST-100594,unknown,unknown,unknown,unknown,guest,"165 reynolds creek, port zacharyton, fm 46168","165 reynolds creek, port zacharyton, fm 46168",,,yolandacosta@example.org,False,False,"",True
GUEST-100595,unknown,unknown,unknown,unknown,guest,"145 anthony key, north amanda, nm 40773","145 anthony key, north amanda, nm 40773",,,robertwalker@example.org,False,False,"",True
GUEST-100596,unknown,unknown,unknown,unknown,guest,"0554 george squares, north roger, ky 92014","0554 george squares, north roger, ky 92014",,,susan04@example.com,False,False,"",True
GUEST-100597,unknown,unknown,unknown,unknown,guest,"7518 jones pike, south brenda, tx 07455","7518 jones pike, south brenda, tx 07455",,,kathryn86@example.net,False,False,"",True
GUEST-100598,unknown,unknown,unknown,unknown,guest,"3204 micheal ferry suite 739, port brandontown, tn 77655","3204 micheal ferry suite 739, port brandontown, tn 77655",,,xmiles@example.net,False,"","",True
GUEST-100599,unknown,unknown,unknown,unknown,guest,"13718 barry canyon, east frank, wa 47608","13718 barry canyon, east frank, wa 47608",,,emily24@example.net,False,False,"",True
GUEST-100600,unknown,unknown,unknown,unknown,guest,"04274 kelly port, lake amanda, wv 65530","04274 kelly port, lake amanda, wv 65530",,,williamsstephanie@example.com,False,False,"",True
GUEST-100601,unknown,unknown,unknown,unknown,guest,"7703 kyle throughway, colemanburgh, vi 50720","7703 kyle throughway, colemanburgh, vi 50720",,,john31@example.net,False,False,"",True
GUEST-100602,unknown,unknown,unknown,unknown,guest,"95500 gregory lights apt. 603, new jason, ut 06101","95500 gregory lights apt. 603, new jason, ut 06101",,,lisadelgado@example.com,False,False,"",True
GUEST-100603,unknown,unknown,unknown,unknown,guest,"024 william spur suite 126, west david, mi 03878","024 william spur suite 126, west david, mi 03878",,,lauraenglish@example.org,False,False,"",True
GUEST-100604,unknown,unknown,unknown,unknown,guest,"11155 rowe mountains suite 410, franklinville, ks 12007","11155 rowe mountains suite 410, franklinville, ks 12007",,,samantharobinson@example.com,False,False,"",True
GUEST-100605,unknown,unknown,unknown,unknown,guest,"4619 christopher fort, rickytown, wv 35462","4619 christopher fort, rickytown, wv 35462",,,margaretreyes@example.org,False,False,"",True
GUEST-100606,unknown,unknown,unknown,unknown,guest,"unit 4561 box 6775, dpo aa 22542","unit 4561 box 6775, dpo aa 22542",,,perrysamuel@example.com,False,"","",True
GUEST-100607,unknown,unknown,unknown,unknown,guest,"693 bennett pines suite 686, stokesburgh, mt 16202","693 bennett pines suite 686, stokesburgh, mt 16202",,,halljonathan@example.org,False,False,"",True
GUEST-100608,unknown,unknown,unknown,unknown,guest,"2099 rich tunnel, port cynthiamouth, nv 28140","2099 rich tunnel, port cynthiamouth, nv 28140",,,brandonlee@example.org,False,False,"",True
GUEST-100609,unknown,unknown,unknown,unknown,guest,"86105 andrew haven, south kellystad, ut 78129","86105 andrew haven, south kellystad, ut 78129",,,cmitchell@example.net,False,False,"",True
GUEST-100610,unknown,unknown,unknown,unknown,guest,"7298 patel islands apt. 871, south cassandra, ms 20005","7298 patel islands apt. 871, south cassandra, ms 20005",,,mkline@example.net,False,False,"",True
GUEST-100611,unknown,unknown,unknown,unknown,guest,"044 cook orchard apt. 609, meganborough, ar 60895","044 cook orchard apt. 609, meganborough, ar 60895",,,jack90@example.net,False,False,"",True
GUEST-100612,unknown,unknown,unknown,unknown,guest,"23234 gray spur, port jamesville, ny 88350","23234 gray spur, port jamesville, ny 88350",,,emilywilliams@example.org,False,False,"",True
GUEST-100613,unknown,unknown,unknown,unknown,guest,"7193 samuel ramp suite 915, port brenda, pr 67960","7193 samuel ramp suite 915, port brenda, pr 67960",,,amandamay@example.org,False,False,"",True
GUEST-100614,unknown,unknown,unknown,unknown,guest,"2149 johnson centers, east alexandria, as 61505","2149 johnson centers, east alexandria, as 61505",,,brownricky@example.org,False,False,"",True
GUEST-100615,unknown,unknown,unknown,unknown,guest,"89389 steven brook, andreafort, mo 33371","89389 steven brook, andreafort, mo 33371",,,larryjackson@example.org,False,False,"",True
GUEST-100616,unknown,unknown,unknown,unknown,guest,"12866 anderson street, lake chelseashire, dc 91954","12866 anderson street, lake chelseashire, dc 91954",,,njones@example.org,False,False,"",True
GUEST-100617,unknown,unknown,unknown,unknown,guest,"usns weber, fpo aa 37037","usns weber, fpo aa 37037",,,briggsdebbie@example.com,False,False,"",True
GUEST-100618,unknown,unknown,unknown,unknown,guest,"uscgc jackson, fpo aa 67159","uscgc jackson, fpo aa 67159",,,reginacosta@example.org,False,False,"",True
GUEST-100619,unknown,unknown,unknown,unknown,guest,"20613 michael wells suite 710, trevinotown, id 32949","20613 michael wells suite 710, trevinotown, id 32949",,,charles87@example.net,False,False,"",True
GUEST-100620,unknown,unknown,unknown,unknown,guest,"942 smith viaduct apt. 337, lake scott, ma 06235","942 smith viaduct apt. 337, lake scott, ma 06235",,,patricia10@example.org,False,False,"",True
GUEST-100621,unknown,unknown,unknown,unknown,guest,"398 lauren estates, south courtneymouth, nm 18513","398 lauren estates, south courtneymouth, nm 18513",,,saunderskenneth@example.net,False,False,"",True
GUEST-100622,unknown,unknown,unknown,unknown,guest,"649 brown spurs, lake patrickport, il 65317","649 brown spurs, lake patrickport, il 65317",,,uhaynes@example.com,False,False,"",True
GUEST-100623,unknown,unknown,unknown,unknown,guest,"20613 michael wells suite 710, trevinotown, id 32949","20613 michael wells suite 710, trevinotown, id 32949",,,charles87@example.net,False,False,"",True
GUEST-100624,unknown,unknown,unknown,unknown,guest,"385 thornton ford apt. 996, campbellshire, vt 59638","385 thornton ford apt. 996, campbellshire, vt 59638",,,marie75@example.net,unknown,False,"",True
GUEST-100625,unknown,unknown,unknown,unknown,guest,"unit 6002 box 7710, dpo ap 67337","unit 6002 box 7710, dpo ap 67337",,,christinadunn@example.net,False,False,"",True
GUEST-100626,unknown,unknown,unknown,unknown,guest,"7774 benjamin shore, port maryland, dc 75156","7774 benjamin shore, port maryland, dc 75156",,,carlylarson@example.net,False,False,"",True
GUEST-100627,unknown,unknown,unknown,unknown,guest,"408 brandon village, lake cheyenneton, ks 59318","408 brandon village, lake cheyenneton, ks 59318",,,wtran@example.org,False,False,"",True
GUEST-100628,unknown,unknown,unknown,unknown,guest,"094 hailey crossing, new micheal, wi 96817","094 hailey crossing, new micheal, wi 96817",,,bryce61@example.com,False,False,"",True
GUEST-100629,unknown,unknown,unknown,unknown,guest,"11155 rowe mountains suite 410, franklinville, ks 12007","11155 rowe mountains suite 410, franklinville, ks 12007",,,samantharobinson@example.com,False,False,"",True
GUEST-100630,unknown,unknown,unknown,unknown,guest,"7288 jessica islands, clarkfurt, wy 46615","7288 jessica islands, clarkfurt, wy 46615",,,fitzgeralddonna@example.com,False,False,"",True
GUEST-100631,unknown,unknown,unknown,unknown,guest,"70744 garcia dam suite 625, weberbury, la 78242","70744 garcia dam suite 625, weberbury, la 78242",,,simpsonkelly@example.com,False,False,"",True
GUEST-100632,unknown,unknown,unknown,unknown,guest,"1144 shannon avenue, west rachelshire, or 52605","1144 shannon avenue, west rachelshire, or 52605",,,mark15@example.org,unknown,False,"",True
GUEST-100633,unknown,unknown,unknown,unknown,guest,"952 jason view suite 806, port tracey, al 05975","952 jason view suite 806, port tracey, al 05975",,,joyce44@example.org,False,False,"",True
GUEST-100634,unknown,unknown,unknown,unknown,guest,"4694 campbell lakes, south drew, il 25813","4694 campbell lakes, south drew, il 25813",,,thomasmary@example.net,False,False,"",True
GUEST-100635,unknown,unknown,unknown,unknown,guest,"46988 coleman parks, jacobsmouth, nj 88463","46988 coleman parks, jacobsmouth, nj 88463",,,krausechristy@example.org,False,False,"",True
GUEST-100636,unknown,unknown,unknown,unknown,guest,"73992 barber falls suite 705, port susanfurt, ak 41325","73992 barber falls suite 705, port susanfurt, ak 41325",,,alexanderhernandez@example.com,False,False,"",True
GUEST-100637,unknown,unknown,unknown,unknown,guest,"0327 angela mission, new luis, gu 04341","0327 angela mission, new luis, gu 04341",,,dpetty@example.org,False,False,"",True
GUEST-100638,unknown,unknown,unknown,unknown,guest,"91694 dawn shoal, kellyhaven, md 23523","91694 dawn shoal, kellyhaven, md 23523",,,jessicamolina@example.org,False,False,"",True
GUEST-100639,unknown,unknown,unknown,unknown,guest,"psc 7682, box 5762, apo ae 75257","psc 7682, box 5762, apo ae 75257",,,dbrown@example.net,False,False,"",True
GUEST-100640,unknown,unknown,unknown,unknown,guest,"unit 0189 box 5395, dpo aa 15114","unit 0189 box 5395, dpo aa 15114",,,kendrayoung@example.net,False,False,"",True
GUEST-100641,unknown,unknown,unknown,unknown,guest,"433 michelle centers apt. 733, josephland, ky 96255","433 michelle centers apt. 733, josephland, ky 96255",,,danielstanley@example.org,False,False,"",True
GUEST-100642,unknown,unknown,unknown,unknown,guest,"unit 7616 box 2389, dpo ap 16236","unit 7616 box 2389, dpo ap 16236",,,adamtorres@example.com,False,False,"",True
GUEST-100643,unknown,unknown,unknown,unknown,guest,"769 mccarty park, south danielle, vt 53306","769 mccarty park, south danielle, vt 53306",,,nicholashutchinson@example.org,unknown,False,"",True
GUEST-100644,unknown,unknown,unknown,unknown,guest,"unit 0189 box 5395, dpo aa 15114","unit 0189 box 5395, dpo aa 15114",,,kendrayoung@example.net,False,False,"",True
GUEST-100645,unknown,unknown,unknown,unknown,guest,"652 andrew mills apt. 841, karaview, la 61767","652 andrew mills apt. 841, karaview, la 61767",,,owensdeborah@example.net,False,False,"",True
GUEST-100646,unknown,unknown,unknown,unknown,guest,"155 jackson rue apt. 297, east debrahaven, de 25280","155 jackson rue apt. 297, east debrahaven, de 25280",,,maryrodriguez@example.org,False,False,"",True
GUEST-100647,unknown,unknown,unknown,unknown,guest,"8822 april port, west nancyview, vt 39252","8822 april port, west nancyview, vt 39252",,,fjacobs@example.com,False,False,"",True
GUEST-100648,unknown,unknown,unknown,unknown,guest,"8075 bishop stravenue, lake alisonview, ca 63143","8075 bishop stravenue, lake alisonview, ca 63143",,,jasonperez@example.com,False,False,"",True
GUEST-100649,unknown,unknown,unknown,unknown,guest,"59443 martinez station apt. 952, north evantown, nh 96299","59443 martinez station apt. 952, north evantown, nh 96299",,,jamesgonzalez@example.net,False,False,"",True
GUEST-100650,unknown,unknown,unknown,unknown,guest,"6717 smith ranch, south christine, mp 72604","6717 smith ranch, south christine, mp 72604",,,ygomez@example.net,False,False,"",True
GUEST-100651,unknown,unknown,unknown,unknown,guest,"610 jason mount, bobton, gu 10389","610 jason mount, bobton, gu 10389",,,katherine18@example.org,False,False,"",True
GUEST-100652,unknown,unknown,unknown,unknown,guest,"unit 0066 box 0152, dpo ae 68407","unit 0066 box 0152, dpo ae 68407",,,hhuynh@example.org,False,False,"",True
GUEST-100653,unknown,unknown,unknown,unknown,guest,"807 erica rest, stevenfurt, md 62871","807 erica rest, stevenfurt, md 62871",,,dalvarez@example.net,False,False,"",True
GUEST-100654,unknown,unknown,unknown,unknown,guest,"23234 gray spur, port jamesville, ny 88350","23234 gray spur, port jamesville, ny 88350",,,emilywilliams@example.org,False,False,"",True
GUEST-100655,unknown,unknown,unknown,unknown,guest,"7703 kyle throughway, colemanburgh, vi 50720","7703 kyle throughway, colemanburgh, vi 50720",,,john31@example.net,False,False,"",True
GUEST-100656,unknown,unknown,unknown,unknown,guest,"907 sarah forest apt. 511, north susanton, ut 19504","907 sarah forest apt. 511, north susanton, ut 19504",,,shane94@example.com,False,False,"",True
GUEST-100657,unknown,unknown,unknown,unknown,guest,"693 bennett pines suite 686, stokesburgh, mt 16202","693 bennett pines suite 686, stokesburgh, mt 16202",,,halljonathan@example.org,False,False,"",True
GUEST-100658,unknown,unknown,unknown,unknown,guest,"21859 amanda mountains, walkerborough, ar 35387","21859 amanda mountains, walkerborough, ar 35387",,,davistyler@example.com,False,False,"",True
GUEST-100659,unknown,unknown,unknown,unknown,guest,"507 natalie villages, katherinetown, ga 21306","507 natalie villages, katherinetown, ga 21306",,,clayton49@example.com,False,False,"",True
GUEST-100660,unknown,unknown,unknown,unknown,guest,"6108 hughes terrace, tiffanyborough, pa 38264","6108 hughes terrace, tiffanyborough, pa 38264",,,alyssa94@example.net,False,False,"",True
GUEST-100661,unknown,unknown,unknown,unknown,guest,"7869 diaz ford, cherryport, wa 23639","7869 diaz ford, cherryport, wa 23639",,,bowerssusan@example.com,False,False,"",True
GUEST-100662,unknown,unknown,unknown,unknown,guest,"7869 diaz ford, cherryport, wa 23639","7869 diaz ford, cherryport, wa 23639",,,bowerssusan@example.com,False,False,"",True
GUEST-100663,unknown,unknown,unknown,unknown,guest,"uss cardenas, fpo ae 41014","uss cardenas, fpo ae 41014",,,sherricampbell@example.org,False,False,"",True
GUEST-100664,unknown,unknown,unknown,unknown,guest,"6967 sonya manors, west lindsayburgh, oh 93695","6967 sonya manors, west lindsayburgh, oh 93695",,,steven36@example.net,False,False,"",True
GUEST-100665,unknown,unknown,unknown,unknown,guest,"8605 luis street suite 788, south jadeborough, nh 87896","8605 luis street suite 788, south jadeborough, nh 87896",,,kimberlykelly@example.com,False,False,"",True
GUEST-100666,unknown,unknown,unknown,unknown,guest,"649 brown spurs, lake patrickport, il 65317","649 brown spurs, lake patrickport, il 65317",,,uhaynes@example.com,False,False,"",True
GUEST-100667,unknown,unknown,unknown,unknown,guest,"2562 derrick keys suite 981, lake ryanburgh, nd 64919","2562 derrick keys suite 981, lake ryanburgh, nd 64919",,,sheila37@example.com,False,False,"",True
GUEST-100668,unknown,unknown,unknown,unknown,guest,"8776 allison falls suite 708, jenniferville, wi 76839","8776 allison falls suite 708, jenniferville, wi 76839",,,warrenmary@example.net,False,False,"",True
GUEST-100669,unknown,unknown,unknown,unknown,guest,"315 tamara road, garnerport, id 07568","315 tamara road, garnerport, id 07568",,,pmarquez@example.com,False,False,"",True
GUEST-100670,unknown,unknown,unknown,unknown,guest,"553 davis rest, south dwayneshire, wy 61057","553 davis rest, south dwayneshire, wy 61057",,,blopez@example.com,False,False,"",True
GUEST-100671,unknown,unknown,unknown,unknown,guest,"69271 erickson gardens, south ericaview, wa 31201","69271 erickson gardens, south ericaview, wa 31201",,,barbercharlotte@example.com,False,False,"",True
GUEST-100672,unknown,unknown,unknown,unknown,guest,"842 jay spring apt. 020, new robert, ak 66421","842 jay spring apt. 020, new robert, ak 66421",,,melissa20@example.com,False,"","",True
GUEST-100673,unknown,unknown,unknown,unknown,guest,"0623 jennifer mount apt. 170, tammymouth, nv 80761","0623 jennifer mount apt. 170, tammymouth, nv 80761",,,elizabethmyers@example.org,False,False,"",True
GUEST-100674,unknown,unknown,unknown,unknown,guest,"8791 miranda inlet, south tonyaborough, sd 10660","8791 miranda inlet, south tonyaborough, sd 10660",,,bradyheather@example.com,False,False,"",True
GUEST-100675,unknown,unknown,unknown,unknown,guest,"928 tyler plains apt. 364, new valerie, pa 88470","928 tyler plains apt. 364, new valerie, pa 88470",,,peter75@example.org,False,False,"",True
GUEST-100676,unknown,unknown,unknown,unknown,guest,"unit 0066 box 0152, dpo ae 68407","unit 0066 box 0152, dpo ae 68407",,,hhuynh@example.org,False,False,"",True
GUEST-100677,unknown,unknown,unknown,unknown,guest,"7444 fuentes oval suite 957, brandyland, mi 83378","7444 fuentes oval suite 957, brandyland, mi 83378",,,thomastimothy@example.com,False,False,"",True
GUEST-100678,unknown,unknown,unknown,unknown,guest,"81726 taylor gardens suite 367, manningmouth, ne 73268","81726 taylor gardens suite 367, manningmouth, ne 73268",,,gwalton@example.org,False,False,"",True
GUEST-100679,unknown,unknown,unknown,unknown,guest,"055 jessica locks suite 873, lake amandaburgh, ga 69834","055 jessica locks suite 873, lake amandaburgh, ga 69834",,,dfreeman@example.org,False,False,"",True
GUEST-100680,unknown,unknown,unknown,unknown,guest,"42172 johnson green, north michael, in 63995","42172 johnson green, north michael, in 63995",,,brent87@example.com,False,False,"",True
GUEST-100681,unknown,unknown,unknown,unknown,guest,"215 gregory forge apt. 451, andersonview, ak 01414","215 gregory forge apt. 451, andersonview, ak 01414",,,reedlaurie@example.net,False,False,"",True
GUEST-100682,unknown,unknown,unknown,unknown,guest,"5503 griffin landing, lake douglas, la 11022","5503 griffin landing, lake douglas, la 11022",,,michael06@example.org,False,False,"",True
GUEST-100683,unknown,unknown,unknown,unknown,guest,"73541 tate corners suite 931, rebeccamouth, ky 31227","73541 tate corners suite 931, rebeccamouth, ky 31227",,,benjaminclay@example.com,False,False,"",True
GUEST-100684,unknown,unknown,unknown,unknown,guest,"8776 allison falls suite 708, jenniferville, wi 76839","8776 allison falls suite 708, jenniferville, wi 76839",,,warrenmary@example.net,False,False,"",True
GUEST-100685,unknown,unknown,unknown,unknown,guest,"287 ashley turnpike, east gregorymouth, dc 87763","287 ashley turnpike, east gregorymouth, dc 87763",,,ngrant@example.net,False,False,"",True
GUEST-100686,unknown,unknown,unknown,unknown,guest,"553 davis rest, south dwayneshire, wy 61057","553 davis rest, south dwayneshire, wy 61057",,,blopez@example.com,False,False,"",True
GUEST-100687,unknown,unknown,unknown,unknown,guest,"psc 9880, box 0347, apo aa 96404","psc 9880, box 0347, apo aa 96404",,,hlee@example.net,False,False,"",True
GUEST-100688,unknown,unknown,unknown,unknown,guest,"098 james islands suite 832, willishaven, ky 82296","098 james islands suite 832, willishaven, ky 82296",,,ewhitaker@example.org,False,False,"",True
GUEST-100689,unknown,unknown,unknown,unknown,guest,"4118 jones parkways suite 797, south rachelborough, sd 65680","4118 jones parkways suite 797, south rachelborough, sd 65680",,,mrangel@example.com,False,False,"",True
GUEST-100690,unknown,unknown,unknown,unknown,guest,"0356 hardin fords, port andrea, nm 94164","0356 hardin fords, port andrea, nm 94164",,,torresjessica@example.com,False,False,"",True
GUEST-100691,unknown,unknown,unknown,unknown,guest,"2276 courtney road apt. 394, jessicachester, mh 33636","2276 courtney road apt. 394, jessicachester, mh 33636",,,mwiley@example.org,False,False,"",True
GUEST-100692,unknown,unknown,unknown,unknown,guest,"21404 graham squares apt. 401, west kathy, pa 69555","21404 graham squares apt. 401, west kathy, pa 69555",,,joseph56@example.net,False,False,"",True
GUEST-100693,unknown,unknown,unknown,unknown,guest,"7987 victoria prairie, randolphton, ct 66240","7987 victoria prairie, randolphton, ct 66240",,,christine48@example.com,False,False,"",True
GUEST-100694,unknown,unknown,unknown,unknown,guest,"807 erica rest, stevenfurt, md 62871","807 erica rest, stevenfurt, md 62871",,,dalvarez@example.net,False,False,"",True
GUEST-100695,unknown,unknown,unknown,unknown,guest,"081 elizabeth keys suite 063, new josephbury, ks 41017","081 elizabeth keys suite 063, new josephbury, ks 41017",,,wmiller@example.net,False,False,"",True
GUEST-100696,unknown,unknown,unknown,unknown,guest,"2957 mcmahon corners, hodgeville, gu 54090","2957 mcmahon corners, hodgeville, gu 54090",,,ubrown@example.org,False,False,"",True
GUEST-100697,unknown,unknown,unknown,unknown,guest,"350 danny curve apt. 717, lindseymouth, pa 39936","350 danny curve apt. 717, lindseymouth, pa 39936",,,matthewsdavid@example.com,False,False,"",True
GUEST-100698,unknown,unknown,unknown,unknown,guest,"097 flowers cliffs suite 570, east debbiemouth, wa 59821","097 flowers cliffs suite 570, east debbiemouth, wa 59821",,,butlermark@example.net,False,False,"",True
GUEST-100699,unknown,unknown,unknown,unknown,guest,"8649 brooks ranch suite 932, williamsshire, pa 56347","8649 brooks ranch suite 932, williamsshire, pa 56347",,,qburnett@example.net,False,False,"",True
GUEST-100700,unknown,unknown,unknown,unknown,guest,"451 jennifer avenue, jasonbury, vt 91423","451 jennifer avenue, jasonbury, vt 91423",,,mjohnson@example.com,False,False,"",True
GUEST-100701,unknown,unknown,unknown,unknown,guest,"uss lewis, fpo ae 62507","uss lewis, fpo ae 62507",,,elizabethnichols@example.org,False,False,"",True
GUEST-100702,unknown,unknown,unknown,unknown,guest,"9336 rebecca summit apt. 485, turnerland, va 83241","9336 rebecca summit apt. 485, turnerland, va 83241",,,kimberlypowell@example.com,unknown,False,"",True
GUEST-100703,unknown,unknown,unknown,unknown,guest,"202 daniel spurs, haleyfort, mi 04553","202 daniel spurs, haleyfort, mi 04553",,,fsanchez@example.net,unknown,False,"",True
GUEST-100704,unknown,unknown,unknown,unknown,guest,"899 taylor mountain, west travis, il 80183","899 taylor mountain, west travis, il 80183",,,michael73@example.net,False,False,"",True
GUEST-100705,unknown,unknown,unknown,unknown,guest,"43132 neal square suite 502, new breanna, pr 99575","43132 neal square suite 502, new breanna, pr 99575",,,robert06@example.net,False,False,"",True
GUEST-100706,unknown,unknown,unknown,unknown,guest,"70958 smith brooks, north justin, ne 03183","70958 smith brooks, north justin, ne 03183",,,dixonmichael@example.com,False,False,"",True
GUEST-100707,unknown,unknown,unknown,unknown,guest,"04450 thompson inlet apt. 121, guzmanland, mt 32737","04450 thompson inlet apt. 121, guzmanland, mt 32737",,,amyevans@example.net,False,"","",True
GUEST-100708,unknown,unknown,unknown,unknown,guest,"64643 moore ridges, west james, ia 55693","64643 moore ridges, west james, ia 55693",,,natalierobinson@example.org,False,False,"",True
GUEST-100709,unknown,unknown,unknown,unknown,guest,"534 torres gateway, south coreyfurt, vi 51334","534 torres gateway, south coreyfurt, vi 51334",,,nancylowe@example.com,unknown,"","",True
GUEST-100710,unknown,unknown,unknown,unknown,guest,"928 tyler plains apt. 364, new valerie, pa 88470","928 tyler plains apt. 364, new valerie, pa 88470",,,peter75@example.org,False,False,"",True
GUEST-100711,unknown,unknown,unknown,unknown,guest,"029 stephanie square, robertton, dc 97476","029 stephanie square, robertton, dc 97476",,,youngtammy@example.com,False,False,"",True
GUEST-100712,unknown,unknown,unknown,unknown,guest,"3062 cross row, lauriefurt, mo 45100","3062 cross row, lauriefurt, mo 45100",,,mnguyen@example.com,False,False,"",True
GUEST-100713,unknown,unknown,unknown,unknown,guest,"269 brooks gateway, lake melissaborough, co 06562","269 brooks gateway, lake melissaborough, co 06562",,,derrickjohnson@example.com,False,False,"",True
GUEST-100714,unknown,unknown,unknown,unknown,guest,"626 pratt locks, stevenville, ca 02466","626 pratt locks, stevenville, ca 02466",,,cprice@example.net,False,False,"",True
GUEST-100715,unknown,unknown,unknown,unknown,guest,"3255 samantha circles suite 747, new samantha, mi 11876","3255 samantha circles suite 747, new samantha, mi 11876",,,katherinepittman@example.org,False,False,"",True
GUEST-100716,unknown,unknown,unknown,unknown,guest,"884 miller gardens apt. 395, port kyle, wi 59683","884 miller gardens apt. 395, port kyle, wi 59683",,,thomas12@example.net,False,False,"",True
GUEST-100717,unknown,unknown,unknown,unknown,guest,"202 daniel spurs, haleyfort, mi 04553","202 daniel spurs, haleyfort, mi 04553",,,fsanchez@example.net,False,False,"",True
GUEST-100718,unknown,unknown,unknown,unknown,guest,"5489 christensen valleys, lake mariafurt, pw 95647","5489 christensen valleys, lake mariafurt, pw 95647",,,boyerkim@example.com,False,False,"",True
GUEST-100719,unknown,unknown,unknown,unknown,guest,"7800 hall neck suite 869, east davidburgh, in 27832","7800 hall neck suite 869, east davidburgh, in 27832",,,katherinewilliams@example.com,False,"","",True
GUEST-100720,unknown,unknown,unknown,unknown,guest,"884 miller gardens apt. 395, port kyle, wi 59683","884 miller gardens apt. 395, port kyle, wi 59683",,,thomas12@example.net,False,False,"",True
GUEST-100721,unknown,unknown,unknown,unknown,guest,"9906 jenkins manor apt. 635, carolynshire, mi 81500","9906 jenkins manor apt. 635, carolynshire, mi 81500",,,sean68@example.com,False,"","",True
GUEST-100722,unknown,unknown,unknown,unknown,guest,"3692 lopez vista apt. 153, west brandi, sc 02311","3692 lopez vista apt. 153, west brandi, sc 02311",,,william02@example.org,False,False,"",True
GUEST-100723,unknown,unknown,unknown,unknown,guest,"unit 4422 box 8506, dpo aa 49818","unit 4422 box 8506, dpo aa 49818",,,zimmermandeborah@example.com,False,False,"",True
GUEST-100724,unknown,unknown,unknown,unknown,guest,"221 townsend shoal suite 606, beckmouth, ky 56291","221 townsend shoal suite 606, beckmouth, ky 56291",,,teresa18@example.com,False,False,"",True
GUEST-100725,unknown,unknown,unknown,unknown,guest,"3972 matthew estates, lake teresaberg, ks 44876","3972 matthew estates, lake teresaberg, ks 44876",,,qmorris@example.com,False,False,"",True
GUEST-100726,unknown,unknown,unknown,unknown,guest,"unit 9294 box 9411, dpo ap 21811","unit 9294 box 9411, dpo ap 21811",,,annagarcia@example.com,False,False,"",True
GUEST-100727,unknown,unknown,unknown,unknown,guest,"647 williams canyon, galvanville, vi 11056","647 williams canyon, galvanville, vi 11056",,,james70@example.net,False,False,"",True
GUEST-100728,unknown,unknown,unknown,unknown,guest,"51538 brittany islands apt. 708, alexandriamouth, ks 08178","51538 brittany islands apt. 708, alexandriamouth, ks 08178",,,patricia08@example.com,False,False,"",True
GUEST-100729,unknown,unknown,unknown,unknown,guest,"9336 rebecca summit apt. 485, turnerland, va 83241","9336 rebecca summit apt. 485, turnerland, va 83241",,,kimberlypowell@example.com,False,False,"",True
GUEST-100730,unknown,unknown,unknown,unknown,guest,"9906 jenkins manor apt. 635, carolynshire, mi 81500","9906 jenkins manor apt. 635, carolynshire, mi 81500",,,sean68@example.com,False,False,"",True
GUEST-100731,unknown,unknown,unknown,unknown,guest,"6532 sheila plains, haysmouth, pr 35062","6532 sheila plains, haysmouth, pr 35062",,,michaelsalas@example.com,False,False,"",True
GUEST-100732,unknown,unknown,unknown,unknown,guest,"895 karina loop, new michelle, me 10241","895 karina loop, new michelle, me 10241",,,lperry@example.org,False,False,"",True
GUEST-100733,unknown,unknown,unknown,unknown,guest,"psc 1995, box 1002, apo ae 47140","psc 1995, box 1002, apo ae 47140",,,gsanders@example.org,False,False,"",True
GUEST-100734,unknown,unknown,unknown,unknown,guest,"51538 brittany islands apt. 708, alexandriamouth, ks 08178","51538 brittany islands apt. 708, alexandriamouth, ks 08178",,,patricia08@example.com,False,False,"",True
GUEST-100735,unknown,unknown,unknown,unknown,guest,"2957 mcmahon corners, hodgeville, gu 54090","2957 mcmahon corners, hodgeville, gu 54090",,,ubrown@example.org,False,False,"",True
GUEST-100736,unknown,unknown,unknown,unknown,guest,"202 daniel spurs, haleyfort, mi 04553","202 daniel spurs, haleyfort, mi 04553",,,fsanchez@example.net,False,False,"",True
GUEST-100737,unknown,unknown,unknown,unknown,guest,"45688 paige dam suite 643, jeffreyfurt, me 71598","45688 paige dam suite 643, jeffreyfurt, me 71598",,,dvaldez@example.net,False,False,"",True
GUEST-100738,unknown,unknown,unknown,unknown,guest,"824 white plain, morrisfort, in 23684","824 white plain, morrisfort, in 23684",,,jboyer@example.net,False,False,"",True
GUEST-100739,unknown,unknown,unknown,unknown,guest,"42172 johnson green, north michael, in 63995","42172 johnson green, north michael, in 63995",,,brent87@example.com,False,False,"",True
GUEST-100740,unknown,unknown,unknown,unknown,guest,"9169 henry wall suite 096, east amber, wy 43425","9169 henry wall suite 096, east amber, wy 43425",,,jenna37@example.net,False,False,"",True
GUEST-100741,unknown,unknown,unknown,unknown,guest,"6532 sheila plains, haysmouth, pr 35062","6532 sheila plains, haysmouth, pr 35062",,,michaelsalas@example.com,False,False,"",True
